topicNum,a d kennedy,adrian weller,alessandro abate,anthony lee,aretha l teckentrup,arnaud doucet,beatrice alex,benedict leimkuhler,bernie hogan,bradley c love,carl edward rasmussen,carolabibiane schonlieb,cecilia mascolo,charles sutton,charlotte m deane,chenlei leng,christopher c holmes,christopher k i williams,claire grover,coralia cartis,dan olteanu,david aspinall,david barber,david firth,david j pym,dino sejdinovic,emine yilmaz,eric t meyer,filip rindler,francois caron,frank wood,franz j kiraly,george danezis,gesine reinert,gian marco campagnolo,graham cormode,hao ni,helen margetts,helen susannah moat,ian horrocks,ioanna manolopoulou,ioannis kosmidis,ioannis papastathopoulos,jared tanner,jim q smith,jon crowcroft,joss wright,kenneth heafield,konstantinos c zygalakis,krzysztof latuszynski,leonardo bottolo,luciano floridi,lukasz szpruch,m pawan kumar,maria liakata,maria wolters,mariarosaria taddeo,mark graham,matthew leeke,mihaela van der schaar,mirco musolesi,nasir m rajpoot,natalia bochkina,nick polydorides,p a boyle,peter a markowich,peter richtarik,petros dellaportas,quentin berthet,rajen d shah,raphael hauser,ricardo bezerra de andrade e silva,richard j gibbens,richard j samworth,rob procter,ruth king,sarah filippi,saul d jacka,scott a hale,sebastian j vollmer,shimon whiteson,stephen j roberts,sumeetpal s singh,taha yasseri,terry lyons,theodoros damoulas,thomas lukasiewicz,thomas t hills,tobias preis,ulrike tillmann,varun kanade,vili lehdonvirta,weisi guo,yee whye teh,topicVal
0,0.000477551637560601,1.504585025635367,0.4737060935013788,0.5675781355770901,0.37238143853267985,0.9490951949690648,84.97981473203338,1.3092820099621907,64.297517033794,31.550471014020747,0.23352053217325308,0.5476891720101026,41.66793563811745,15.316597096850867,5.707279796295807,0.4649941240039734,2.8306589601209047,1.5217501048610071,77.7742762835256,0.22897412205641268,6.952326093524229,45.34285363483795,0.40402570296609797,11.459638964362446,20.300521818393143,1.153636795060921,29.632141548877406,88.45931751126506,0.1983428678541877,2.0371468727147204,1.580647084902668,2.1340060716631495,19.17216455446201,0.37179447621147127,61.01099463279353,17.55607178354445,2.5529603413900803,82.42675996985874,43.642172482013386,17.35784440527285,2.9811647368783705,5.9694401043206256,1.5474811948452507,0.004930912654546038,4.970738134304529,47.59869739957911,64.51639161829017,12.355702357051394,0.061797864557615594,0.034386443683105734,0.8580293431920393,82.88652657370855,1.1193566843171414,0.0028891514312261424,67.69185816806326,69.54284062986645,85.37982365925677,85.96208688620479,27.894671286026103,15.60725871588673,50.33857674251062,4.150534334787642,0.00020075517081277337,0.06401843933442375,0.26019996320766353,0.6399784395249656,0.7165514653472687,11.994946727211993,0.9058128494680798,0.9817001991446762,4.3795744229385996,3.2361812322819214,3.9070396747014144,0.013789935123616988,86.58510418726544,2.881099749665193,0.5117269633735375,1.6428725837748281,84.59364293488433,0.013419846647828285,12.866647646196238,9.35574191174235,0.5459897615609681,71.19514397292726,8.904738512163018,20.656744290611243,4.871747539083193,46.48570385979316,39.495822301657164,1.1573877576486573,0.4071553429485562,87.22852490864827,4.689957011894692,1.2483005206389384,20.531453194889828
1,32.684177462033205,6.218857971216612,32.20005283550818,27.44433206665109,70.88452450552619,21.078964623194754,0.0005708296505887779,18.819722498118285,0.00017491302406314689,0.36665279028516123,2.741488177158951,54.13642921226939,0.14722165212412008,0.7486861511339671,0.02875801888938816,11.769553013267391,2.4203035582864016,0.1294513933390601,0.0004997661391146273,11.129947590388987,3.207934285524041,2.7888508989554794,4.3644244514774915,0.0003064429633071634,13.861986565967849,11.620134891703264,0.0004266302449103239,0.21031187907855622,95.2923745863656,4.75193578292129,2.7390780862721034,30.401988601077186,2.1788708053018304,38.5873235779951,0.00025463790385266003,6.227228094985367,56.25165872448529,0.2042017866137908,0.0038867734137829797,0.9598842744565498,0.6508495207258083,2.7838254427101123,26.600548048817668,11.906327959501105,8.821125159637697,0.13246427924129575,0.48386509890139184,0.1283877944615374,35.0226432292184,32.364047138387825,0.00017935440283397506,0.5432996214252094,79.54019626743117,1.6661968865569377,0.09912668394868147,0.6524031321763591,0.08186322195579834,0.18911498277275673,0.0004078596579900099,10.488316566173445,0.32595919983002625,0.750344208932297,45.126559763926,10.99765157023194,4.729267569015155,53.08358751547064,0.696670355934083,6.127216600766383,15.784112762776035,9.307939187318144,38.72704826278739,2.1489602478930876,12.535209122890059,42.890904700869434,0.0181231034752327,0.3417284438276621,3.199797811967046,85.60988262203266,0.13931553973476934,53.0876087629633,1.1598110655160665,2.7849867825353813,11.478956814692726,1.3602427439068836,43.28437661059344,0.19068374740509794,1.9934521122694244,0.23010925148867056,0.16147482969353394,34.36435911418659,17.8364511525737,0.05947067522051215,5.12623332114772,10.833723610781751,13.779264236581579
2,10.658472328622286,40.17220500052309,7.717694830350896,4.507480209268296,2.57616476827487,7.175022566830644,10.078284320356826,0.973950385053345,17.782291573258036,2.9230867867498653,1.572722732756935,5.251240503648034,9.63741820519227,27.963027421990304,12.683814066759606,9.399752250584447,14.423505317273715,21.930158447002313,15.425737809062085,3.460682347967599,42.231866759472894,17.1764998350714,7.943973134706102,55.43361689880805,21.058203399620293,7.630385878587746,44.26478855953479,1.1240146783794631,0.030861263442200814,12.180241759783453,21.500068468117604,23.737865841324712,15.817101593266889,19.72979508322891,0.00025463790385266003,41.862516231045035,6.744452657302692,0.9793579398055277,0.09608594603355072,16.257826542135966,20.14103874493344,16.45444685721606,2.0364621558250753,9.50282918314866,57.03263441958505,3.46875701799381,7.293535036294436,72.43752930645594,4.834727701642006,1.3873958189999283,5.314774430445916,5.267585431789471,0.2331729917207206,25.715452323202665,14.505275496876033,6.044486769215732,1.5441155547655705,2.30992645446957,20.58991925410954,2.9373112505017374,9.753811206127114,10.191360826980128,9.110868549855002,3.130393919136195,11.6067666608777,0.23644955908918883,1.2153634290461806,4.745059371595518,13.36403662588209,25.400206549127734,7.185960740288816,24.910324765702676,12.239512672694646,5.724204325953101,3.1569235674331084,3.572737175117713,5.549943955520572,0.5022060985878657,4.262979760598022,3.176799049156017,14.397241182879771,10.904600993913075,3.0399890493968793,2.754664860585212,6.89656385754133,23.095571527020027,20.65452767735667,17.95804458983998,0.5473199204816387,22.330409784336204,22.087964582957575,0.17032817546926554,0.6674719383434082,17.658076170906295,12.588963279766856
3,28.839260174738683,0.00026074104074583107,7.8979100444238695,0.7349053801000702,3.104828654840159,2.2105669467430196,2.7383702738058697,46.849803092287445,5.4230116599984095,10.831801653844785,1.782935819268925,14.676372934374355,2.867389368065507,1.1451398592162818,17.452215883266454,2.063932941230297,12.103062262639169,23.54183356425846,2.93173027994568,6.988720946907325,0.030039550490947867,0.3876646912503348,0.9272857024414124,8.154737083474243,1.6668212184300484,2.7675022073901396,0.2390719501434375,3.3741345759431955,0.14107984433096407,11.142303764072391,1.6325788452968657,1.795942442745893,3.652575525780172,2.5607060085201074,1.5431303708285857,0.3463432835151936,1.881167660479712,8.512002572989488,45.54774476547089,0.6225305002559048,13.98568816662069,27.691025467493162,8.3590806895505,0.24390572895459287,2.014924552475546,3.0698935904026374,3.870652993358955,1.458444896834001,32.13959605552762,1.347441571359626,6.6514482368718095,5.41804646776274,0.8459422882709582,0.0002617829492662611,1.878962963747494,4.194622090480891,5.490259376666866,7.060333751949235,2.7586057890108884,0.34891434358458845,6.476243928582888,34.57559395075855,1.1497040437952155,66.79153548048146,79.11902213224202,16.328982214923755,0.8975810823531626,16.447556466917177,0.3392096057233039,0.1286051214054456,5.221852298444519,5.392186358971748,3.6561186324621837,0.22497887158070934,4.419196888691465,45.34207289261669,26.378464444867696,0.37615259621627845,4.968103894960616,1.9793379810096243,0.8329791025188814,28.417860161655263,1.293678774666429,11.726439041455786,6.298465024267596,30.586211772326283,0.031630575499851196,16.59208690241428,47.269243254619184,2.80974624190953,0.0002524097975653997,4.5893137502484205,23.345020582319677,1.3364626553620127,9.737014414731728
4,20.373215481851688,14.378908971790771,8.05441372832921,7.59674936371942,11.773436027769907,10.011031021791313,0.0005708296505887779,19.34301835102773,0.00017491302406314689,0.092545382868401,4.4928896712602855,8.16157102097442,0.18872938693075994,5.312424289790616,0.3396443082089302,44.74489507454542,4.073290701315243,0.7857781125906604,0.0004997661391146273,72.54539674449228,2.885958972247935,0.22187764710630825,27.874917880596133,0.0003064429633071634,0.2945804787504272,7.394028967658207,0.6295837697787162,0.05090843440488476,0.048996194827731446,7.327710166359309,4.328068917639599,9.429310141376307,1.2730384865150302,1.622362671768307,0.00025463790385266003,9.989579231079079,0.00038998016858914753,0.00029464937187528595,0.08306211993226888,0.5167315222408415,6.431286703030592,8.790639527668672,36.30580323749024,25.434108636961604,1.5732437210698464,0.0032948660001395824,0.3247700647640061,0.31735860957783163,9.143973759562687,15.430965390658475,1.768406300338434,0.623626357221934,8.293123019287593,19.141865519275992,0.06659400206710805,0.2538665498385672,0.1829584365086383,0.039349085796121196,0.8663214370611421,5.089873886987444,0.27276241766480197,1.1828029772588782,11.185357085739046,6.245791199268906,1.404760421040334,1.7175564413696986,90.92828675054925,13.835155036660957,20.32304260996896,35.28428343633897,24.24877302454789,12.287715689021004,5.771051129256243,11.498983899727428,0.00031316582182542023,3.9369655858324735,1.7179919291511105,0.6856525316903644,0.0003323792044800152,20.440009093859707,5.241916685766031,1.635308170916343,10.351347020010014,0.318754410401422,1.2289824598760006,1.2205627979820952,0.14601667418322536,0.07025114754896859,0.4074329798194527,2.9743311672791055,17.73275164933786,0.00020149753430569975,0.342935969223992,8.991814023632621,8.08460390456819
5,0.000477551637560601,6.312898370218149,2.171818251149143,2.738579557258352,0.8674344336936457,4.331278781098651,1.0302082038229454,0.7818118942063128,1.3790007447106956,29.316642289759308,58.52837208894226,12.219849596564547,1.8921919430373604,31.625378637998363,1.056446587488235,5.293382996946907,2.3624401313050347,42.04851810983521,1.6004126239268306,0.2532092380129956,1.7731677168514042,6.31102498408071,41.31241325479364,0.0003064429633071634,0.45838133609010084,37.64201692023527,10.674179001319576,0.6808838913016005,0.0002838657754408437,1.597798276787045,30.813286057030435,13.293113464413464,7.8047426659604024,1.036971347946913,0.4307842882265719,1.362753913498298,25.325383128807484,0.00029464937187528595,1.0626125633733674,0.2594850645743313,3.9664199184491786,3.5534680998285233,0.42682062263606335,0.04647847517153046,0.8717344470640666,0.5994969926021579,0.00032415678669459654,7.374142967763101,2.2322405961655147,0.03424778192889249,0.5928141885497921,0.26345721356811225,0.3735470139712713,45.145641527605065,10.650122929418165,1.6162476010217457,2.1885811365429158,0.045962491100903086,3.0670097100910834,13.53663427517067,2.337226160147348,17.94747835454416,0.14549935458141985,0.6544279582991815,0.017063038443334285,0.00024072381925019056,2.1141554646139,0.9305993850439854,1.3808916176689552,1.9535518905730451,1.6980840067843215,15.231517494306198,0.24072995658719698,3.0234753844645414,1.7122534712508581,0.0032103705821209506,10.134900276227313,1.0083358158797562,0.03194397046711164,2.81950862046747,38.63854239950007,15.455360665308307,4.83758751935507,0.8064482235771787,17.356262924703135,11.555480073149225,0.000372016233902671,5.1153356655112665,0.9298314619202471,0.0031177016536386203,22.135229034500075,0.7303956999308293,0.9057150514501604,23.337910044915127,7.334343710711796
6,3.2715693015717884,1.16932715008839,7.012960118281443,52.560672538493236,8.714968226787652,46.81828771228184,0.018025980949421115,5.121120633882649,0.00017491302406314689,0.5179566298910847,16.803725761749597,0.3016447369992739,0.22087048551240762,5.797239759226603,0.28498153171799695,4.383252302607917,14.84556271510031,3.466453316410355,0.0004997661391146273,0.04407167360625353,0.6010448379314262,0.009776484857094656,8.271369667055025,2.2268387288516607,1.8624919413828944,16.034490101162813,3.969708555624031,0.0067501676308742205,0.013488152622268525,42.176996285905666,31.49014780472112,0.28638499201342393,0.8897511773363737,5.055798644946785,0.00025463790385266003,1.0557520323648664,0.8021673366155262,0.00029464937187528595,0.44842637776921557,0.024461953717857143,27.266971430684663,11.6192356376455,15.141645871974193,0.157266821088756,4.835894433895288,0.008165083434928956,0.8683573855534744,0.0003627318259504238,7.056027853647059,46.56237150012597,9.211040524828382,0.2695683339208224,6.750577124685579,0.6276781462623113,0.00032166734854398765,0.000769700228304743,0.20355890690672548,0.13791764027402642,0.23243990428419098,0.9760707697896069,0.2858254236495577,2.4973931296005434,12.86428828819047,0.38299545592554624,0.03213382803827348,0.5443070432183286,0.00028093563021685153,19.639145984257162,0.8142250225977664,1.5653933418261168,0.5430359686377708,19.185710824812883,0.11703308253887745,2.377948003597678,0.10184995960922896,35.206829455333086,9.588350275943377,2.2356952003836015,0.08517009314426523,13.86338735132124,0.44869134191799126,5.267934997022017,59.017267255909076,0.3353555363677325,3.5900164194930606,1.1520316791581295,0.09751855409151468,2.47292221688991,0.5596485756080168,0.00020598810600028382,0.7695383830410768,0.00020149753430569975,2.014724311926808,29.41000514562921,6.867798530036821
7,0.000477551637560601,0.00026074104074583107,2.3113047745124207,0.5761263304940635,0.00029444484256212005,0.47509901025261875,0.0005708296505887779,0.04164661585719813,1.2268595061395469,19.13316108869361,0.2014713740629037,0.35999327182655433,0.13602586048707163,0.022445609116158338,55.154440484189614,2.757571005894885,37.81415701384496,2.8510718869623926,0.3019022857944717,0.00030361268773882165,0.00027155819052470287,0.4363998051898954,0.039047797726656654,0.9388623327627198,0.00024274984215254833,1.5310043112517602,0.027520947256944067,0.14287950807482463,0.07717944407695365,11.003474878771174,0.5476941476773777,1.8772524965888782,0.9900454834997238,16.65372732758388,0.00025463790385266003,0.050316979694380114,0.5754896881861112,0.9177421536841807,0.0042051801794892665,0.5299302921326192,6.57141856503504,0.01922775978630129,0.5842928265870939,0.03055441204100571,1.787044234030199,0.2621418560803076,0.00032415678669459654,0.17184075123360162,3.53910751619027,0.6201865854177855,63.24490158357639,0.314912414480557,0.0004102860142447365,0.25180108250389893,2.4508809239276808,8.524879672970462,0.7572302331472425,0.00027043972247772644,0.0004078596579900099,0.006788353009304943,1.0555581812925117,23.028171790261997,6.568732395080493,0.00037457413569838007,0.003852217010559979,0.05744262732094174,0.061233875010671734,6.01130963676369,0.13124358458619828,2.5202875253083312,0.5236095362947338,0.3960650323610238,0.0002827356304870947,0.7639539231658945,1.0321650158646298,0.3975153550752607,36.671948418984904,0.09470655553803398,0.3459212046528418,0.04856973271864306,0.5430403909722888,0.37699950862418347,0.1921928160558043,0.5895873801641744,3.8032743966316915,0.03973441600664915,0.000372016233902671,2.4317251781924156,0.003725001625603637,0.8858019151288316,0.8949497346307224,0.00020149753430569975,0.0005204668994138005,1.5221589205988992,3.61536780943422
8,0.000477551637560601,0.06932888681190823,0.8879282193485556,0.5334064379411758,0.016531248532311096,2.1415839542201844,0.0005708296505887779,0.0003318955267983754,1.6901371006982646,1.1020362058443733,0.5006840927316456,0.15247612031578914,12.265217612338125,1.3037571369666232,0.3698603384496438,0.03878931493066178,0.4881168087784199,0.6526923478566125,0.0004997661391146273,0.09461906160492792,1.4000666480458417,0.17637922991249227,1.0780274000101995,0.0003064429633071634,5.5380979863596655,2.514984233833062,0.0004266302449103239,2.5838662475406013,0.022416557652041487,1.3963561975407752,0.7548685371714303,0.017577256430882877,5.166770106506276,1.4130616062450647,0.9714770948076804,1.16277182596135,0.3034428771743608,0.6597636187379023,0.09455148087115345,1.4677694589869374,0.0002683162799963847,4.613875771766116,0.00042950459262750635,0.1454755401604208,1.421635746830881,21.27093090567483,4.388480413803924,0.0003627318259504238,0.5139567603089857,0.00029009032752415,0.4090664800555901,0.3093634681183331,0.10416566119641371,0.04815076438512581,0.1530201820998677,0.6009191396993594,1.3793178278600895,0.00027043972247772644,14.634048816584027,40.890819047616134,8.188893825142989,0.3234824597605679,0.057290244211174395,3.8524330720673174,0.5505726876021446,1.0608743694073208,0.6927491225549746,0.4851061675312388,1.133732890153837,0.13262366016997126,1.8346675042320033,0.7805219138598283,21.62441517745256,1.5897470650815024,0.34371613768443604,0.0622942719696509,0.6462340153578227,0.5857221826609329,0.01956674127760598,0.3526854897511214,16.185293090202293,3.578149174550248,2.633758212177835,1.6293583280372739,0.9805912584457793,2.172268082441659,0.2743473607217137,0.3799913678408842,0.3530707502425463,0.13466481520425794,1.7302402870605902,2.7540021088974105,43.4570966609406,0.7031297012622448,2.7787251507678965
9,0.18612807625469477,0.08750032272961812,0.00026346942519340713,0.39432956903611455,0.45065301663849455,0.6861182522021636,0.05908832650559078,0.07508330758363833,4.818319890709428,0.09665658158390406,3.3391253543340946,0.142489462905898,22.656753822151313,0.10997037137262071,0.7127499727975048,4.611133059842327,1.4239049966891106,0.09855410029822768,0.41134243231139767,0.00030361268773882165,0.3734490662167662,0.022724842753848593,0.8264129165020121,17.120387199501124,0.5966755711826485,4.276174389360549,0.3949767544986026,1.4553818416840658,0.04072696494634329,3.856715704906603,0.12774331808564765,1.496495672082992,0.4547108107584146,5.070354576256668,0.00025463790385266003,1.1233882846056358,0.763694390371521,3.225217519323984,3.575070835023665,0.00046151806279538495,1.378808383473545,11.37057384421186,5.607929779946156,0.00025212823159307535,11.619429910777272,5.025693841201479,1.7037708561374716,0.0003627318259504238,0.4325011540053735,0.00029009032752415,1.3905648694356099,0.000952020357688264,0.0004102860142447365,0.03614985268639252,0.3363340387527445,0.08226629468648901,0.0986358262654129,1.7623926606914524,5.967519386180134,0.015678754497647062,17.162427666403524,0.7288352251339857,6.632470895777084,0.009429783356930656,0.0005470817284561708,0.3769873818701089,0.03765190592810328,2.8157617844244776,0.6958363888854748,6.4694156789606705,0.12392847773619728,12.909817740915031,1.5303630831190196,1.9371249911853923,0.6480898156880047,5.556487378416884,1.429654932971072,0.10732473485317745,3.0721810299682843,0.00022682036424642813,0.49871498402988496,5.049997599738465,0.06081279030177181,4.110679277201526,0.7197819580944689,7.037011477504771,0.000372016233902671,1.5352289712158576,4.180551770823509,0.1006494901289865,0.6499902249441211,0.00020149753430569975,0.8681736330670946,1.4668990937655049,2.3459109479155655
10,0.000477551637560601,0.00026074104074583107,0.9823831126965854,0.022649179633100848,0.013558180561620508,0.010472227796335925,0.29368409975363857,0.0649581566369468,0.18105165703711773,0.4344940492467437,0.04092020426313798,0.12178136767860805,0.041462876636114525,0.48991024023268226,0.9291793348761304,0.03572051329089532,0.028530029721265608,0.016949313585874832,0.4433382682262949,0.0028874899858552508,21.875555160495676,2.7388026859949632,0.5204354003772611,0.0003064429633071634,8.298211585759901,0.15811518071633,4.58507571055788,0.0002663357222926558,0.0002838657754408437,0.08939977155963483,1.654719236570738,0.2781411924210041,2.051778767277186,0.3141115414521699,0.00025463790385266003,1.4343394570128363,0.10414612614626063,0.00029464937187528595,0.10473916267253025,58.43488369298115,0.0002683162799963847,0.00018625393935795068,0.00042950459262750635,0.00025212823159307535,0.010821281380014617,0.06359540981778883,0.9530124716002784,0.14844729288383685,0.00023676228647902085,0.025324886987672126,0.00017935440283397506,0.9674174286986125,0.0004102860142447365,0.34281619774686356,0.7349271133858944,0.11948036505982196,0.3401404838142333,0.07910919096156241,0.2573541418361297,0.03149452545004452,0.035842792900262085,0.024757506745882958,0.00020075517081277337,0.00037457413569838007,0.033846976902463265,0.07952948737658316,0.004502259680559548,0.0003066724053571654,0.4682269566820656,0.000186465257788779,0.013859177579893212,0.01249614355803664,0.018532202271057882,0.00019381201825059873,0.12190658290935927,0.12870379313378352,0.004068020319493526,0.06029601780144205,0.0003323792044800152,0.00022682036424642813,0.3746900614045678,0.04504715360562987,0.031396828997094194,0.031072101987938704,0.043553120390350315,0.10384578377122945,60.538614064018226,0.00035989159311103613,0.10025275970902198,0.13309236133256902,3.48114696027175,0.00020149753430569975,0.03126623514608748,0.08431264752292832,1.881719930397253
11,0.000477551637560601,0.00026074104074583107,0.3034709255301616,0.2539758554701489,0.00029444484256212005,0.17353193852697596,0.1243710603094706,0.7469275831299693,0.7533929015118868,0.00031754844487792477,0.010552205896382678,0.037921838646039416,2.8927031321244145,6.364240110584627,0.0002977598554121219,0.08049557599921042,3.2276692797313635,0.37788725743343954,0.09105958450582073,0.3799299271834259,1.7253603831849686,20.076219770798666,0.000397340756003144,0.0003064429633071634,6.274622274880352,1.0662575323506993,0.17284421925341717,1.1861595721504143,0.0002838657754408437,0.013114025840203894,0.7522650562252222,0.12241385255876383,38.48049301014989,0.10295032718162461,0.00025463790385266003,14.143144631911325,0.5697277676175435,1.6736381024859686,0.2454496929093511,1.6769066887031872,0.0002683162799963847,0.34809229667022235,0.00042950459262750635,0.010228364839505663,0.5217936879158845,9.964532961745999,13.19557636552198,1.1509433931924504,0.00023676228647902085,0.00029009032752415,0.3404687284666045,0.48000148823912514,0.0004102860142447365,0.34609766735215824,0.04946355034249486,4.6368157140299795,0.9637903329104605,0.03722651142504607,22.846473628670726,2.722377816885494,1.2147823539740685,0.09961192545346867,0.00020075517081277337,0.1471233408702976,0.5874155733010511,1.1670213664065452,0.8430794862876604,0.10859181512841132,0.6906294906121405,0.2369249251877687,0.11738773637776823,0.4444535547738061,0.9240875889216018,0.03613083994836126,0.7702547258400071,0.1549278245524892,0.00020647950024577072,0.32425039833792557,0.6704059394198922,0.0903810788631783,0.06077034338100999,0.3849745172506973,0.03562322023100097,0.6038401842772924,1.5000090523224063,0.09544430478765498,0.003053311163826197,0.01110735369287926,0.25584394619870904,0.22413663973703232,1.864004754096803,0.00020149753430569975,0.6765951866086375,0.23829941343277627,1.875530583078258
12,0.7032326202188357,26.988769154606572,3.473827041071145,0.5428603702861414,0.25337876577956936,0.7480952681368168,0.08312422455470396,0.19973277035829912,0.00017491302406314689,0.9489853202344195,1.1698556895271572,0.0014985298315168874,0.334703560476607,0.11635624742795465,0.08015310453486993,0.5940886971321006,0.5438722587724089,0.2465965842471785,0.17166752539163943,0.011681539237779977,1.479015538725748,0.009230279569335148,0.10026187925795357,0.0003064429633071634,2.535933472529492,1.1583841043068244,0.17978523995888826,0.0002663357222926558,1.789967133734963,0.12217636283553869,0.24480821255256674,0.1371521172826411,0.620751800664074,0.4296817122609676,34.83864074062538,1.5025815385870502,0.18632486734548928,0.01977278044731374,0.060685039469573675,0.4980565425781506,0.5766158827443757,0.24313456873293446,0.410980725095704,5.926645121690844,0.5058781351537904,0.6117600337691408,0.5830071680729136,0.22069547636003958,0.30973416830220124,0.407989417045198,6.7232379502429565,0.2388558778999062,0.04541558928976967,4.2704122775653275,0.11355011941728982,2.71560729131067,0.000656343671596903,1.1871170059137124,0.23607219491398493,4.399310978005432,0.3457865835252725,0.16116647177073487,0.00020075517081277337,0.00037457413569838007,0.29252079718638324,0.4430509181050757,0.40923558488627604,13.57387640646555,0.5813241891301769,1.6278730694905819,0.7232656641849746,1.814940832393815,0.20454471755744405,1.0581217734955852,0.14763964882811279,0.029786848618766164,0.11126756033521601,0.12644458771616324,0.08278743422438041,0.07575551217952864,0.6787225309515426,5.259749551220705,1.1296527641266692,2.4708780097855114,0.072080942574645,0.050740394207277224,0.005246750706942276,1.4546370959062584,0.07607063175125099,3.9906390188465917,3.8841349887514682,0.1841263808418045,2.2632871285948393,0.4015447729849146,1.6657934844905968
13,3.281079244883453,3.0965761822165283,26.512266555871808,1.5263550060716964,0.9715518433777554,3.1908525019556113,0.5927454593058116,5.672610806369183,2.447718280046357,2.685192658532713,8.581736295874466,3.8890422319554623,5.051376456806489,3.6848270680923028,5.200178812670405,13.762439129723571,3.4149259664216745,2.3323054613192102,0.8465338427537307,4.859272093180665,15.463943429097586,4.301695209621521,6.337007471334018,4.663773691496605,17.25322960081103,5.052884486382409,5.229470482706486,0.7248590211018623,2.3437153928204433,2.3046301500021946,1.8340262277366104,14.99235585802071,1.4472052125217223,7.05136109840202,1.2029357694874159,2.183212712195133,3.938994453909341,1.3803649585655944,5.03130758086777,1.3932275439008506,16.048932998584295,6.542828368010556,2.977666333454172,46.590744587324245,4.013102135879932,7.9205757624563695,1.81793221412761,4.235418958708412,4.7132198162992935,1.784773194422946,3.4948886551907954,2.4163873028089418,2.69286221577239,2.404586820476753,1.2695621606047387,1.0147950494151579,1.389068659727678,1.1889224589958693,0.6487487319160754,2.9491507164417166,2.2063035182490083,4.338466838011162,7.1584263581608285,7.723076058620724,1.3620310534044544,24.26399191209758,1.3826582821776743,3.28536794482809,43.387675405864904,14.391008949890754,14.658953179165122,1.2491081691489487,37.2310802239172,28.860442473788513,0.9424637296382625,2.3856408552582162,4.055444915480596,6.6404580745269355,1.7273166982589123,4.052083840333832,8.072939174763365,11.483288811917333,5.351747172518657,2.0675359293248023,5.321303462903062,2.043669653628651,11.382729332203697,5.262496508072349,5.6597118158501045,30.891458004502006,6.5261904950881275,4.282629315537659,15.611002502436866,2.76736327856677,6.913510822629398
